id,text,latency_s,audio_duration_s,rtf,prompt_tokens,completion_tokens,output_token_rate,audio_ttfp_s,audio_chunk_count,first_audio_payload_bytes,is_success,error
common_voice_en_519777-common_voice_en_519780,A stone flounder is the textbook definition of effective cam,9.5800,5.0000,1.9159,,,,4.1510,3,40320,True,
common_voice_en_523215-common_voice_en_523218,"When I first started using Dragon, I was bummed to be restri",9.6018,6.4800,1.4817,,,,3.6509,3,40320,True,
common_voice_en_523215-common_voice_en_523219,She needed to be pretty observant to have noticed such a sma,9.5908,4.8000,1.9980,,,,3.3148,3,40320,True,
common_voice_en_524057-common_voice_en_524059,"My dog is an alsatian, we call her 'Poppy'.",9.6142,3.6400,2.6412,,,,2.7987,3,40320,True,
common_voice_en_524057-common_voice_en_524061,Her achievements will never be forgotten.,3.7824,2.6800,1.4112,,,,2.0887,2,40320,True,
common_voice_en_528625-common_voice_en_528628,It registers to save locations and jump to them quickly late,8.8872,5.5600,1.5983,,,,1.7123,3,40320,True,
common_voice_en_530085-common_voice_en_530083,"He had found where his treasure was, and was frightened at w",8.9035,5.5200,1.6129,,,,1.1987,3,40320,True,
common_voice_en_530085-common_voice_en_530084,"The boy began again to read his book, but he was no longer a",7.5419,6.3600,1.1858,,,,0.9134,3,40320,True,
common_voice_en_537760-common_voice_en_537763,"I have watched the caravan as it crossed the desert, he said",7.3116,5.3200,1.3743,,,,0.7534,3,40320,True,
common_voice_en_537766-common_voice_en_537767,"The heather was on fire, and you could see a thin blue smoke",11.0261,5.2400,2.1041,,,,7.3751,3,40320,True,
common_voice_en_537766-common_voice_en_537768,"I pointed out Mars, a bright dot of light.",7.7764,3.0800,2.5247,,,,7.0421,2,40320,True,
common_voice_en_541573-common_voice_en_541571,There the flood mark is ten inches.,7.6487,2.1600,3.5409,,,,6.6128,2,40320,True,
common_voice_en_550301-common_voice_en_550302,The snake slithered toward the shaded boulders under the cli,8.1400,3.0400,2.6776,,,,6.2688,2,40320,True,
common_voice_en_550301-common_voice_en_550303,The weight of the package was seen on the high scale.,8.2367,2.5200,3.2684,,,,5.8784,2,40320,True,
common_voice_en_554379-common_voice_en_554380,I got drunk yesterday and thought I built a super computer.,9.5368,3.1200,3.0566,,,,5.5016,3,40320,True,
common_voice_en_557392-common_voice_en_557393,"He did find it, soon after dawn, and not far from the sand p",9.5366,4.9200,1.9383,,,,5.1607,3,40320,True,
common_voice_en_557392-common_voice_en_557395,This was the strangest of all things that ever came to earth,9.6231,5.5600,1.7307,,,,4.6362,3,40320,True,
common_voice_en_557458-common_voice_en_557459,"The heather was on fire, and you could see a thin blue smoke",9.5224,5.8400,1.6305,,,,4.1132,3,40320,True,
common_voice_en_557458-common_voice_en_557460,It left a greenish streak that glowed for some seconds.,9.5190,5.6400,1.6877,,,,3.7881,3,40320,True,
common_voice_en_56141-common_voice_en_56142,The Panama Canal connects the Pacific Ocean with the Atlanti,9.4012,4.5600,2.0616,,,,3.2486,3,40320,True,
common_voice_en_563060-common_voice_en_563063,There was no way for everybody to know about alchemy.,5.7368,3.0000,1.9122,,,,2.8889,2,40320,True,
common_voice_en_563060-common_voice_en_563064,The men of the desert were already familiar with that wind.,8.8273,3.6800,2.3986,,,,2.3588,3,40320,True,
common_voice_en_564578-common_voice_en_564576,Strike while the iron is hot Make hay while the sun shines,8.2303,3.2000,2.5719,,,,1.3713,3,40320,True,
common_voice_en_564578-common_voice_en_564579,"As they began to decorate the hallway, a silhouette appeared",8.2684,3.6000,2.2967,,,,1.0588,3,40320,True,
common_voice_en_565900-common_voice_en_565901,He told them all to be seated.,18.8215,12.9600,1.4522,,,,7.6945,5,40320,True,
common_voice_en_565900-common_voice_en_565902,It said that the darkest hour of the night came just before ,10.6945,5.0000,2.1388,,,,7.3930,3,40320,True,
common_voice_en_566283-common_voice_en_566281,A thin man lies against the side of the street with his shir,10.1786,5.6400,1.8046,,,,6.5577,3,40320,True,
common_voice_en_566283-common_voice_en_566282,A group of people are at a gathering where there is a large ,10.2091,4.7600,2.1447,,,,6.0698,3,40320,True,
common_voice_en_568078-common_voice_en_568079,"It's a long way to Tipperary, it's a long way to go!",10.0662,4.2400,2.3740,,,,5.5789,3,40320,True,
common_voice_en_568078-common_voice_en_568080,You can choose either yes or nope.,6.0112,3.0000,2.0036,,,,4.7784,2,40320,True,
common_voice_en_570615-common_voice_en_570616,The bark of the pine tree was shiny and dark.,9.3222,4.3200,2.1578,,,,4.3931,3,40320,True,
common_voice_en_570619-common_voice_en_570620,A woman sits as she shows the designs she has made in the fl,9.2741,4.9200,1.8849,,,,4.0522,3,40320,True,
common_voice_en_570619-common_voice_en_570622,A large column of bicyclists is cycling down a road.,9.1627,3.7600,2.4368,,,,3.4413,3,40320,True,
common_voice_en_571544-common_voice_en_571546,Now I will drift gently off to dreamland.,9.0605,3.9200,2.3113,,,,3.0186,3,40320,True,
common_voice_en_571544-common_voice_en_571548,Strange images passed through my mind.,9.1535,3.4800,2.6302,,,,2.6968,3,40320,True,
common_voice_en_573135-common_voice_en_573137,It was the first time either had touched the other.,3.9895,2.9600,1.3477,,,,2.2751,2,40320,True,
common_voice_en_573135-common_voice_en_573138,"I've never had one before, the merchant answered.",4.0005,2.9600,1.3514,,,,1.9594,2,40320,True,
common_voice_en_575287-common_voice_en_575288,A young child is enjoying a drink at the supermarket.,8.3869,3.6800,2.2790,,,,1.5689,3,40320,True,
common_voice_en_578084-common_voice_en_578101,The loafers and golf caddies were used to hanging out near t,8.5066,4.5600,1.8654,,,,1.2184,3,40320,True,
common_voice_en_578084-common_voice_en_578102,It was only when I got this close to it that the strangeness,7.2151,5.2000,1.3874,,,,1.3396,3,40320,True,
common_voice_en_581024-common_voice_en_581027,Epilepsy is a condition which sends the sufferer into uncont,7.1760,6.0400,1.1880,,,,0.8575,3,40320,True,
common_voice_en_581024-common_voice_en_581028,I still say that this John Doe person is a myth.,7.2086,4.7600,1.5143,,,,0.7760,3,40320,True,
common_voice_en_586741-common_voice_en_586737,Please search The Best of Steely Dan: Then and Now saga.,10.8847,6.6400,1.6392,,,,7.4734,3,40320,True,
common_voice_en_586741-common_voice_en_586742,Do unto others as you would have them do to you.,10.8878,3.7600,2.8956,,,,7.1540,3,40320,True,
common_voice_en_588627-common_voice_en_588628,A cloud of dust stung his tender eyes.,10.8538,4.0800,2.6602,,,,6.6357,3,40320,True,
common_voice_en_588627-common_voice_en_588631,They mocked him by imitating all of his actions.,10.8419,3.8000,2.8530,,,,6.2878,3,40320,True,
common_voice_en_589496-common_voice_en_589494,The man looked at him without responding.,7.1501,2.6000,2.7499,,,,5.8458,2,40320,True,
common_voice_en_589496-common_voice_en_589495,"I'm afraid that if my dream is realized, I'll have no reason",10.6116,4.9600,2.1394,,,,5.5539,3,40320,True,
common_voice_en_590785-common_voice_en_590791,"Angela is pregnant, she told me.",10.4411,3.4400,3.0351,,,,5.0543,3,40320,True,
common_voice_en_590785-common_voice_en_590794,Did you write it or didn't you?,6.4650,2.6400,2.4488,,,,4.7338,2,40320,True,
common_voice_en_591530-common_voice_en_591529,"Outdoor area crowded with jeeps packed with people, seen fro",10.2444,5.3600,1.9112,,,,4.3190,3,40320,True,
common_voice_en_591530-common_voice_en_591531,A soccer player gets ready for a corner kick.,10.3188,3.3600,3.0710,,,,3.9572,3,40320,True,
common_voice_en_593372-common_voice_en_593370,I had a memo from Art today.,5.5731,2.6800,2.0794,,,,3.4870,2,40320,True,
common_voice_en_593372-common_voice_en_593374,I'm terribly sorry she isn't here.,8.9910,3.3600,2.6758,,,,2.3286,3,40320,True,
common_voice_en_597578-common_voice_en_597577,"I can't get back in, and it's starting to snow.",9.0361,4.9600,1.8217,,,,1.8855,3,40320,True,
common_voice_en_597578-common_voice_en_597583,Wilma’s gone cat sitting again for the weekend if you want t,9.1290,4.2800,2.1329,,,,1.5259,3,40320,True,
common_voice_en_599060-common_voice_en_599063,A woman raises a flag in front of a barricade and police.,8.0136,4.0000,2.0033,,,,2.7693,3,40320,True,
common_voice_en_599060-common_voice_en_599064,A sweaty drummer feels the music as he drums away.,7.4467,3.8800,1.9192,,,,1.8164,3,40320,True,
common_voice_en_603760-common_voice_en_603759,He remembered something his grandfather had once told him: t,7.3561,5.8000,1.2682,,,,1.3884,3,40320,True,
common_voice_en_603760-common_voice_en_603762,"The alchemist erased the circle in the sand, and the snake s",7.3776,5.1200,1.4409,,,,1.0334,3,40320,True,
common_voice_en_605765-common_voice_en_605766,I can't very well leave without a pair of water wings.,11.6535,4.1600,2.8012,,,,7.9015,3,40320,True,
common_voice_en_605765-common_voice_en_605777,"Still a better love story than Twilight, he commented on the",11.8831,4.6800,2.5391,,,,7.5790,3,40320,True,
common_voice_en_606373-common_voice_en_606376,So what should I do now? the boy asked.,11.7529,4.2000,2.7982,,,,7.0947,3,40320,True,
common_voice_en_606373-common_voice_en_606378,"It's not easy to find the Philosopher's Stone, said the Engl",11.8619,5.1200,2.3167,,,,6.7587,3,40320,True,
common_voice_en_613849-common_voice_en_613850,An LED was indicating the proximity detector was working pro,11.7706,6.8800,1.7108,,,,6.2542,3,40320,True,
common_voice_en_615162-common_voice_en_615158,We must get some of that serum as soon as possible.,6.7863,2.8800,2.3562,,,,5.9251,2,40320,True,
common_voice_en_615162-common_voice_en_615165,In the past I've had trouble prioritizing stuff in this list,11.3706,4.0800,2.7868,,,,5.3870,3,40320,True,
common_voice_en_621521-common_voice_en_621522,"a lot of patience, but shepherds know all about patience.",11.2749,3.8400,2.9361,,,,4.9507,3,40320,True,
common_voice_en_628642-common_voice_en_628644,There's nothing in it.,5.9427,2.0800,2.8570,,,,4.6498,2,40320,True,
common_voice_en_628642-common_voice_en_628645,"We have already met, but it would be nice to see him again.",11.1468,4.3200,2.5802,,,,4.1622,3,40320,True,
common_voice_en_631730-common_voice_en_631729,"There is no wine in this country, the young man said.",11.5231,3.3600,3.4294,,,,3.7097,3,40320,True,
common_voice_en_631730-common_voice_en_631731,"How strange Africa is, thought the boy.",4.5662,2.8400,1.6077,,,,2.9497,2,40320,True,
common_voice_en_63703-common_voice_en_63702,Now go upstairs and see what little Christina wants.,11.2120,4.2800,2.6195,,,,2.5638,3,40320,True,
common_voice_en_63703-common_voice_en_63704,"What's this, the end of the eighth?",4.3221,2.4000,1.8008,,,,2.2258,2,40320,True,
common_voice_en_64065-common_voice_en_64062,I'm never more aware of a room's acoustics than when I'm try,11.3243,6.5200,1.7368,,,,1.8497,3,40320,True,
common_voice_en_64065-common_voice_en_64063,"It was, however, still so hot from its flight through the ai",10.4580,3.9200,2.6678,,,,1.7980,3,40320,True,
common_voice_en_647713-common_voice_en_647712,Nobody is born as a hero but everyone can become a hero.,10.8346,4.4000,2.4623,,,,1.3654,3,40320,True,
common_voice_en_647713-common_voice_en_647717,Eddy current brakes are not suitable for locking a wheel.,11.0722,4.7200,2.3457,,,,1.0409,3,40320,True,
common_voice_en_648428-common_voice_en_648427,And he hadn't perceived them because he had become accustome,10.9704,5.9200,1.8530,,,,0.7980,3,40320,True,
common_voice_en_648428-common_voice_en_648429,"A young Arab, also loaded down with baggage, entered, and gr",12.0299,6.7600,1.7795,,,,10.8578,3,40320,True,
common_voice_en_650392-common_voice_en_650389,Soldier sitting on top of Jeep holding a machine gun and sol,11.9751,4.7600,2.5157,,,,10.3057,3,40320,True,
common_voice_en_650392-common_voice_en_650390,Kids and adults walk down path in a tree farm.,12.9106,3.2800,3.9361,,,,9.9516,3,40320,True,
common_voice_en_652024-common_voice_en_652023,Add autry inman to my Hanging Out and Relaxing playlist.,12.9396,4.8000,2.6957,,,,9.5067,3,40320,True,
common_voice_en_652024-common_voice_en_652027,The dragon breathed a stream of fire thirty feet long.,12.8288,3.5200,3.6445,,,,9.0934,3,40320,True,
common_voice_en_653337-common_voice_en_653336,We lit the lantern and walked over to his house.,12.7997,3.3200,3.8552,,,,8.6254,3,40320,True,
common_voice_en_657467-common_voice_en_657468,The football game ended with neither team scoring a single p,35.0328,79.6000,0.4400,,,,8.2849,22,40320,True,
common_voice_en_664748-common_voice_en_664751,"Lots of places sell tea around here, the merchant said.",12.5933,3.2800,3.8393,,,,7.6243,3,40320,True,
common_voice_en_664748-common_voice_en_664753,"Advancing slowly, they searched among the stones.",12.2826,3.6000,3.4117,,,,6.7956,3,40320,True,
common_voice_en_667155-common_voice_en_667153,He must be disguised to avoid encounters with thieves.,11.8850,3.9200,3.0318,,,,5.9606,3,40320,True,
common_voice_en_667155-common_voice_en_667154,"I'm afraid that if my dream is realized, I'll have no reason",11.4087,5.5200,2.0667,,,,5.1342,3,40320,True,
common_voice_en_673471-common_voice_en_673472,I would have won the Junior Olympics if not for those medali,9.9848,5.4000,1.8490,,,,3.2918,3,40320,True,
common_voice_en_673471-common_voice_en_673473,"And at that I told him, and he took my place.",9.4489,4.1600,2.2713,,,,2.4827,3,40320,True,
common_voice_en_674100-common_voice_en_674112,"Then he dropped his spade, picked up his jacket, and came ou",9.4201,5.1200,1.8398,,,,1.9206,3,40320,True,
common_voice_en_674100-common_voice_en_674114,"Revenge is not my style, but obviously accidents will happen",9.3438,4.7200,1.9795,,,,1.5432,3,40320,True,
common_voice_en_678682-common_voice_en_678679,I think they perceived that nothing was to be done at the mo,9.0619,3.9600,2.2883,,,,0.9608,3,40320,True,
common_voice_en_678682-common_voice_en_678684,I'm trying to explain to my mother how to get pictures off h,7.5139,5.5600,1.3513,,,,0.8191,3,40320,True,
common_voice_en_682528-common_voice_en_682530,"Before guns were invented, armies had to throw bullets at ea",8.2984,7.1600,1.1589,,,,0.8074,4,40320,True,
common_voice_en_682528-common_voice_en_682536,"And the girl pointed to the south, indicating that it was th",8.8905,5.0800,1.7500,,,,6.7697,3,40320,True,
common_voice_en_684395-common_voice_en_684398,Still after that first million before you're thirty.,8.7481,3.8400,2.2781,,,,6.2958,3,40320,True,
common_voice_en_684395-common_voice_en_684399,Reading between the lines requires understanding.,9.2397,3.7600,2.4573,,,,5.9933,3,40320,True,
common_voice_en_68569-common_voice_en_68570,This was the strangest of all things that ever came to earth,9.1058,5.9600,1.5278,,,,5.5545,3,40320,True,
common_voice_en_68569-common_voice_en_68571,A large piece suddenly came off and fell with a loud and sha,8.8323,5.9600,1.4819,,,,4.7591,3,40320,True,
common_voice_en_691043-common_voice_en_691044,A man with glasses and a beard shaves his beard with a shave,8.7260,3.9600,2.2035,,,,4.2422,3,40320,True,
common_voice_en_691678-common_voice_en_691680,"Revenge is not my style, but obviously accidents will happen",8.6482,3.5200,2.4568,,,,3.8048,3,40320,True,
common_voice_en_691678-common_voice_en_691681,I have the diet of a kid who found twenty dollars.,8.7577,3.4400,2.5457,,,,3.4547,3,40320,True,
common_voice_en_699384-common_voice_en_699385,"Of course, the two were unable to do anything.",8.6778,4.1200,2.1062,,,,3.0361,3,40320,True,
common_voice_en_699384-common_voice_en_699386,Dense clouds of smoke or dust can be seen through a powerful,8.8108,5.6000,1.5733,,,,2.7629,3,40320,True,
common_voice_en_71427-common_voice_en_71423,A couple walks through an Asian restaurant.,8.6092,3.8000,2.2655,,,,2.2296,3,40320,True,
common_voice_en_71427-common_voice_en_71425,A man in a green and red shirt and blue shorts jumps a hurdl,8.6403,5.8400,1.4794,,,,1.9282,3,40320,True,
common_voice_en_75329-common_voice_en_75330,"Looking through the telescope, I saw a circle of deep blue a",8.3444,5.1600,1.6171,,,,1.3931,3,40320,True,
common_voice_en_75329-common_voice_en_75332,I have the diet of a kid who found twenty dollars.,8.2341,3.4000,2.4217,,,,1.0454,3,40320,True,
common_voice_en_79862-common_voice_en_79860,The hunter was alerted by the sound of rustling vegetation b,7.4299,5.3200,1.3965,,,,1.4053,3,40320,True,
common_voice_en_86172-common_voice_en_86171,"There is no universal definition of intelligence, but everyo",8.0027,7.2000,1.1114,,,,0.8763,4,40320,True,
common_voice_en_86172-common_voice_en_86173,"Even if you're an expert, reading all of it is often not fea",7.9077,5.5200,1.4325,,,,6.1095,3,40320,True,
common_voice_en_86363-common_voice_en_86360,I'm interested only in the present.,6.1542,2.5600,2.4039,,,,5.3154,2,40320,True,
common_voice_en_86363-common_voice_en_86365,"Before the boy could reply, a butterfly appeared and flutter",7.0471,5.6800,1.2406,,,,5.0104,3,40320,True,
common_voice_en_8805512-common_voice_en_8805513,A lantern lit up the trees.,5.5651,2.3600,2.3580,,,,4.4885,2,40320,True,
common_voice_en_93674-common_voice_en_93672,He had never imagined that questions about life would be of ,6.3529,5.4000,1.1764,,,,4.0768,3,40320,True,
common_voice_en_93674-common_voice_en_93675,"She would never know the difference, because she didn't know",6.2285,4.1600,1.4972,,,,3.7172,3,40320,True,
common_voice_en_9559-common_voice_en_9560,He didn't consider mending the hole — the stones could fall ,6.0025,4.5200,1.3279,,,,3.2576,3,40320,True,
common_voice_en_9559-common_voice_en_9562,This wasn't a strange place; it was a new one.,4.2359,2.7200,1.5572,,,,2.9191,2,40320,True,
common_voice_en_96260-common_voice_en_96263,He got up early with the idea of finding it.,5.4862,3.2800,1.6725,,,,2.5129,3,40320,True,
